sample_version,industry_level,industry_code,industry_label,parent_code,parent_label,industry_company_count,top10_keywords,keyword_1,keyword_2,keyword_3,keyword_4,keyword_5,keyword_6,keyword_7,keyword_8,keyword_9,keyword_10,keyword_1_score,keyword_2_score,keyword_3_score,keyword_4_score,keyword_5_score,keyword_6_score,keyword_7_score,keyword_8_score,keyword_9_score,keyword_10_score
hard_only,3,L1_009_S01_S01,半导体前道设备,L1_009_S01,半导体制程与检测设备,41,半导体设备、刻蚀、半导体、刻蚀设备、洁净室、薄膜沉积、英寸、洁净室系统集成、专用设备行业、半导体硅片,半导体设备,刻蚀,半导体,刻蚀设备,洁净室,薄膜沉积,英寸,洁净室系统集成,专用设备行业,半导体硅片,34.48163941997059,8.607388353472361,8.330043017354393,5.039275777914236,3.6897253207895653,3.1258757663911116,3.0912580529142395,3.025339706996803,2.9135928868881456,2.888213283151717
hard_only,3,L1_009_S01_S02,消费电子检测装联设备,L1_009_S01,半导体制程与检测设备,36,机器视觉、组装设备、AOI、平板显示、视觉、苹果公司、机器、固晶机、视觉应用领域、平板显示器生产,机器视觉,组装设备,AOI,平板显示,视觉,苹果公司,机器,固晶机,视觉应用领域,平板显示器生产,9.009453197082559,5.707572123541864,5.145965361096758,5.106670094324103,4.7434641088019776,3.5887063748149086,3.541669869953521,3.1734453527060933,2.7011126670985304,2.573854372692117
hard_only,3,L1_009_S02_S01,光刻胶及配套化学品,L1_009_S02,电子化学品,24,光刻胶、电子化学品、光刻胶配套、半导体光刻胶、光刻胶产品、电子化学品研发、OLED材料、电子化学品行业、液晶材料、OLED,光刻胶,电子化学品,光刻胶配套,半导体光刻胶,光刻胶产品,电子化学品研发,OLED材料,电子化学品行业,液晶材料,OLED,25.59240180464725,13.436761976126746,10.53335282060397,7.8921260964792745,7.159528848076265,6.925596054626391,3.921357527607866,3.5913386958821274,3.137775540536679,2.7145101494372055
hard_only,3,L1_009_S02_S02,电子特种气体,L1_009_S02,电子化学品,20,特种气体、气体、气体产品、工业气体、空分、供气、制气、LNG、现场制气、电子特种,特种气体,气体,气体产品,工业气体,空分,供气,制气,LNG,现场制气,电子特种,16.96645032368426,13.904505240591632,13.177812053445582,9.827882735631936,8.411900789502415,7.067476715697365,6.0982207864185956,5.419485735416458,4.735518806589255,4.480983993584351
hard_only,3,L1_009_S02_S03,锂电PCB铜箔,L1_009_S02,电子化学品,19,铜箔、铜箔产品、锂电铜箔、铜箔行业、铜板、电解铜箔、铜箔研发、电子电路铜箔、PCB、电子铜箔,铜箔,铜箔产品,锂电铜箔,铜箔行业,铜板,电解铜箔,铜箔研发,电子电路铜箔,PCB,电子铜箔,14.571270789528272,10.270209740177101,9.72462676414964,9.189061979387036,8.98468808323608,7.6383571869628595,6.7262916670046184,6.010170893346032,5.9759087301018985,5.886337414502831
hard_only,3,L1_009_S03_S01,LED照明系统,L1_009_S03,LED器件制造,29,照明产品、照明行业、LED照明、LED、景观照明、工业照明、照明工程、灯具、智慧路灯、通用照明,照明产品,照明行业,LED照明,LED,景观照明,工业照明,照明工程,灯具,智慧路灯,通用照明,26.43735681937938,21.06311184362958,19.732795447761166,14.23734063041176,9.73869721606657,6.39281465164619,6.27593580953434,5.62014021182115,5.036638180683837,4.622065946379292
hard_only,3,L1_009_S03_S02,Mini/Micro LED显示,L1_009_S03,LED器件制造,25,LED、LED产业链、LED显示、MINI、背光、LED芯片、LED封装、显示产品、LED显示屏、虚拟拍摄,LED,LED产业链,LED显示,MINI,背光,LED芯片,LED封装,显示产品,LED显示屏,虚拟拍摄,23.365114565123616,9.411470228600518,9.224196469298732,7.291702065481523,7.0305491983357316,6.100750460750799,5.990466156062208,4.406470403184092,4.136797925220262,4.131315851459494
hard_only,3,L1_009_S04_S01,中小尺寸显示模组,L1_009_S04,显示模组制造,21,显示模组、TFTLCD、显示面板、中小尺寸、OLED、显示行业、TFT、LCD、显示器、显示面板产品,显示模组,TFTLCD,显示面板,中小尺寸,OLED,显示行业,TFT,LCD,显示器,显示面板产品,5.715294779899022,5.281215474367138,4.674506077842865,4.0545616529864335,4.0210557074162425,3.988534025916446,3.787484040566934,3.2397939945338643,2.930489461072532,2.662196333512877
hard_only,3,L1_009_S04_S02,单色液晶显示模组,L1_009_S04,显示模组制造,15,显示模组、液晶显示、液晶显示模组、单色、触控、单色液晶显示、触控显示、电容式触摸屏、背光、背光显示,显示模组,液晶显示,液晶显示模组,单色,触控,单色液晶显示,触控显示,电容式触摸屏,背光,背光显示,9.045797622934113,7.3669727877729665,6.411042442426581,4.683511704777458,4.017971127199578,3.855752801236741,3.4919407691383677,3.1675025176451044,2.759928792121745,2.649379120914702
hard_only,3,L1_010_S01_S01,军用制导防护系统,L1_010_S01,军工电子系统,35,军方、军品、弹药、军用、火箭、模拟训练、武器装备、隐身、制导、军方客户,军方,军品,弹药,军用,火箭,模拟训练,武器装备,隐身,制导,军方客户,17.805580090129364,15.875243220148944,6.6126399625314765,5.351066199676588,4.652168339296688,3.8587322178713457,3.7146769753176567,3.282689496110393,3.1290909042415103,2.6908494805537213
hard_only,3,L1_010_S01_S02,有源相控阵雷达,L1_010_S01,军工电子系统,34,微波、相控阵、雷达、军工电子、相控阵雷达、有源相控阵、毫米波、射频芯片、军工电子业务、卫星应用,微波,相控阵,雷达,军工电子,相控阵雷达,有源相控阵,毫米波,射频芯片,军工电子业务,卫星应用,5.672137861803672,4.5855427514694265,4.228636780486214,4.213431411148494,3.807100334469178,3.306167347569916,2.7587843947614785,2.12024551299684,2.0009979579368316,1.938129400414648
hard_only,3,L1_010_S01_S03,北斗时空信息应用,L1_010_S01,军工电子系统,26,时空、卫星导航、地理信息、卫星、北斗、时空信息、导航、遥感、GNSS、导航定位,时空,卫星导航,地理信息,卫星,北斗,时空信息,导航,遥感,GNSS,导航定位,9.279837941321052,9.129674964952127,8.716220224549474,8.454570056833699,7.099317032864217,6.619609340573864,5.646206121597193,4.3928332136955435,4.256648426454878,3.9318383303611353
hard_only,3,L1_010_S02_S01,航发高温合金材料,L1_010_S02,航空发动机制造,31,高温合金、合金材料、合金、高温合金材料、锻件、钛合金、航空发动机、变形高温、钛合金材料、高温,高温合金,合金材料,合金,高温合金材料,锻件,钛合金,航空发动机,变形高温,钛合金材料,高温,20.050597177166456,9.102292063421634,8.940208499609069,8.703324000743903,6.999015766915536,6.4699230321020575,6.1142010711299015,3.7333420024655286,3.641708925648126,3.3305187460391843
hard_only,3,L1_010_S02_S02,航空整机与零部件,L1_010_S02,航空发动机制造,29,航空、航空工业、飞机、航空产品、航空发动机、民用航空、转包、航空器、发动机燃气轮机、机载设备,航空,航空工业,飞机,航空产品,航空发动机,民用航空,转包,航空器,发动机燃气轮机,机载设备,14.091783869904537,8.408625566479333,8.241908135882605,7.478692765512945,6.723226855876728,4.607083813001984,3.9231656846577785,3.6587323746340528,3.343459313169053,3.290750440586749
hard_only,3,L1_010_S03_S01,轨交智能运维系统,L1_010_S03,轨道交通智能装备,26,城市轨道交通、轨道交通运营、牵引供电、城轨、车站、轨道交通、AFC、工务、铁路安全、列控,城市轨道交通,轨道交通运营,牵引供电,城轨,车站,轨道交通,AFC,工务,铁路安全,列控,5.854776075769068,4.675753913284887,4.379776087114557,4.33170634272788,3.625915132644233,3.373122099874756,3.2325570833717276,2.839673699204289,2.647334285350879,2.599197615960841
hard_only,3,L1_010_S03_S02,轨交车辆部件制造,L1_010_S03,轨道交通智能装备,13,轨道交通车辆、轨道车辆、城轨、城轨车辆、车辆配套、动车组、轨道交通装备、中车、转向架、整车制造,轨道交通车辆,轨道车辆,城轨,城轨车辆,车辆配套,动车组,轨道交通装备,中车,转向架,整车制造,11.649992980721585,6.607815222211298,6.132354330477705,5.003139577059036,4.8367438855696525,3.626664171151235,2.711768467153858,2.1017520696400602,1.4043910279671425,1.208611216296005
hard_only,3,L1_010_S04_S01,风电航空复材制品,L1_010_S04,复合材料研发制造,25,玻璃纤维、复合材料、玻璃纤维制品、风电叶片、碳纤维、玻璃纤维行业、玻纤行业、玻璃纤维复合材料、叶片、玻纤生产,玻璃纤维,复合材料,玻璃纤维制品,风电叶片,碳纤维,玻璃纤维行业,玻纤行业,玻璃纤维复合材料,叶片,玻纤生产,12.020496412744189,7.539720043258435,7.152059443081921,5.401416825947126,4.786609091515959,4.402902209625855,4.271319048256216,4.008078086694313,3.811873545066663,2.875437149344458
hard_only,3,L1_011_S01_S01,商品住宅开发,L1_011_S01,房地产开发运营,26,房地产开发、房地产、房地产业务、商品房承购、提供阶段性、承购、房地产开发经营、按揭贷款、房地产开发一级、按揭,房地产开发,房地产,房地产业务,商品房承购,提供阶段性,承购,房地产开发经营,按揭贷款,房地产开发一级,按揭,16.05780238775783,9.85098461709962,6.156160397283419,5.699235338922769,5.0936000839933895,5.066039776550244,4.126934720004884,3.7923806105477524,3.40862154738156,3.198775087608812
hard_only,3,L1_011_S01_S02,住宅开发,L1_011_S01,房地产开发运营,26,房地产开发、房地产、房地产开发经营、房地产行业、业务房地产开发、住宅地产、地产开发、房地产业务、房企、业务范围集中,房地产开发,房地产,房地产开发经营,房地产行业,业务房地产开发,住宅地产,地产开发,房地产业务,房企,业务范围集中,28.02925832202766,23.146112641005043,16.059270079436057,12.597277126272118,7.276809655084331,4.399186287279276,4.398134982062958,3.7291977213759235,3.6613747095765246,3.6390935343274857
hard_only,3,L1_011_S01_S03,住宅开发与城运,L1_011_S01,房地产开发运营,17,房地产开发业务、房地产业务、房地产开发、产城、房地产销售、原因房地产开发、长租公寓、代建、物业、MALL,房地产开发业务,房地产业务,房地产开发,产城,房地产销售,原因房地产开发,长租公寓,代建,物业,MALL,3.929466185573872,3.527602281943295,3.0968678066202964,2.778801283813594,1.7575207733748432,1.6831110077853675,1.6415478491047966,1.460857514602024,1.4116469318366327,1.35367986683988
hard_only,3,L1_011_S02_S01,城市物业服务,L1_011_S02,产业地产运营,17,物业管理、物业服务、物业管理行业、物业、物业管理服务、物业行业、城市服务、案场、公建、物业运营,物业管理,物业服务,物业管理行业,物业,物业管理服务,物业行业,城市服务,案场,公建,物业运营,14.653331421052117,11.18772997938042,10.248708488560963,9.64178060682694,8.60092327824674,6.999544365629667,3.633024546112081,3.3890571804819762,1.962398280152535,1.8499408859095328
hard_only,3,L1_011_S02_S02,商业物业运营,L1_011_S02,产业地产运营,17,物业、物业租赁、出租、物业经营、投资性、物业出租、商业物业、上海地区、房产、物业管理,物业,物业租赁,出租,物业经营,投资性,物业出租,商业物业,上海地区,房产,物业管理,5.040210336150818,5.03386633357912,3.152992572134623,2.3363085624279885,2.2764839182460417,2.2475135977583665,2.0914248005621214,2.0086386049034988,1.91386621116103,1.8943308204331948
hard_only,3,L1_011_S02_S03,产业园区运营,L1_011_S02,产业地产运营,17,园区开发、开发运营、产业载体、孵化服务、园区运营、园区、房地产开发经营、招商、产业地产、工业地产,园区开发,开发运营,产业载体,孵化服务,园区运营,园区,房地产开发经营,招商,产业地产,工业地产,20.266554605888988,5.183027028955639,4.698151199003535,4.556588058421815,3.7716692886801053,3.084851631693907,2.678713211387728,2.4018023827114563,2.3768853664209795,2.364271445272942
hard_only,3,L1_011_S02_S04,园区运营服务,L1_011_S02,产业地产运营,13,财务关联方、物业服务、塑料管道、园区运营、管道行业、园区、去化、阿胶、管理酒店、关联方之间,财务关联方,物业服务,塑料管道,园区运营,管道行业,园区,去化,阿胶,管理酒店,关联方之间,1.7687018341191991,1.5348395730333932,1.2823970139607848,1.0322758457562853,1.026776043612922,0.9270981685339137,0.9224792827735171,0.9095962628529245,0.9071730423658485,0.9018477703620088
hard_only,3,L1_011_S03_S01,自然景区运营,L1_011_S03,文旅目的地运营,26,景区、旅游服务、旅行社、索道、旅游产品、目的地、旅游行业、旅游业、游客提供、旅游业务,景区,旅游服务,旅行社,索道,旅游产品,目的地,旅游行业,旅游业,游客提供,旅游业务,49.96802292435771,16.802473509343482,16.65941579674952,16.558746921140028,15.128823873947933,13.341864346529796,9.47885661348038,7.667683349013924,6.495118650020848,6.4132774477363865
hard_only,3,L1_011_S03_S02,文旅演艺运营,L1_011_S03,文旅目的地运营,14,演艺、文化演艺、演出、艺术、场馆、文旅、创意、创意设计、展览、赛事,演艺,文化演艺,演出,艺术,场馆,文旅,创意,创意设计,展览,赛事,4.848904868372705,3.3376928775643355,2.9360954314172805,2.6942844785942013,2.6027563666578284,2.439197285092164,2.2078464590709213,2.2010986399140484,2.07454444339937,1.8683489944507523
hard_only,3,L1_011_S03_S03,酒店连锁运营,L1_011_S03,文旅目的地运营,8,酒店、业务酒店、酒店行业、住宿、酒店业、酒店业务、管理酒店、酒店管理、酒店服务、酒店运营,酒店,业务酒店,酒店行业,住宿,酒店业,酒店业务,管理酒店,酒店管理,酒店服务,酒店运营,10.694531511340433,6.908911226543575,2.9841145985277224,2.9808719312852836,2.979986013946621,2.7561835617382737,2.6011748960418526,2.3909301550909756,2.285105068807758,1.8550278163822695
hard_only,3,L1_011_S04_S01,信托及金控服务,L1_011_S04,金融控股服务,23,信托业务、信托、服务信托、融资租赁、基差贸易、基差、融资租赁业务、固有业务、期货经纪、风险管理业务,信托业务,信托,服务信托,融资租赁,基差贸易,基差,融资租赁业务,固有业务,期货经纪,风险管理业务,20.12812882314132,18.07386591252424,14.890125543261519,8.429169545153947,6.047838023005448,5.987124714464652,5.320645994715587,4.9897879302451305,4.873735789289116,4.705019213289879
hard_only,3,L1_011_S04_S02,保险与不良资产处置,L1_011_S04,金融控股服务,13,保险、寿险、保费、保险业务、保险保费、不良资产、健康险、车险、不良、AMC,保险,寿险,保费,保险业务,保险保费,不良资产,健康险,车险,不良,AMC,7.07800147740868,6.600674132750196,5.197420105138048,5.0116597729560155,4.555463648733843,3.3677482146662574,2.5930935829885975,2.4019978152129355,2.4004378630042744,2.190325047831881
